date,vxn,vix,sp,nasdaq,dow,splag,nasdaqlag,dowlag
2002.11.8,52.00999832,29.40999985,-0.008801746,-0.012741397,-0.005736077,-0.0231174,-0.030248778,-0.021290989
2002.11.11,55.70999908,31.29999924,-0.020950197,-0.029937302,-0.021092028,-0.008801746,-0.012741397,-0.005736077
2002.11.12,55.25,30.57999992,0.007685623,0.022760789,0.003230804,-0.020950197,-0.029937302,-0.021092028
2002.11.13,54.45999908,31.23999977,-0.000475772,0.008683474,0.001488307,0.007685623,0.022760789,0.003230804
2002.11.14,52.40000153,28.67000008,0.024335194,0.036205021,0.016958422,-0.000475772,0.008683474,0.001488307
2002.11.15,49.68000031,26.64999962,0.006129778,-0.000269253,0.004317452,0.024335194,0.036205021,0.016958422
2002.11.18,48.09000015,27.65999985,-0.010463121,-0.012443035,-0.010842878,0.006129778,-0.000269253,0.004317452
2002.11.19,45.52000046,27.40999985,-0.004028713,-0.013857553,-0.001390224,-0.010463121,-0.012443035,-0.010842878
2002.11.20,44.81999969,25.31999969,0.019228744,0.032101692,0.017339458,-0.004028713,-0.013857553,-0.001390224
2002.11.21,44.70000076,23.80999947,0.021224758,0.033395374,0.025435146,0.019228744,0.032101692,0.017339458
2002.11.22,46.49000168,23.15999985,-0.00344366,0.000810507,-0.004567778,0.021224758,0.033395374,0.025435146
2002.11.25,45.68000031,24.06999969,0.002490054,0.008920181,0.005048152,-0.00344366,0.000810507,-0.004567778
2002.11.26,47.99000168,25.96999931,-0.02119049,-0.025610247,-0.019740712,0.002490054,0.008920181,0.005048152
2002.11.27,47.41999817,27.25,0.027601659,0.029677756,0.02899548,-0.02119049,-0.025610247,-0.019740712
2002.11.29,49.47999954,27.5,-0.002730404,-0.00617513,-0.003992635,0.027601659,0.029677756,0.02899548
2002.12.2,50.15999985,27.45999908,-0.001902855,0.00404919,-0.003775011,-0.002730404,-0.00617513,-0.003992635
2002.12.3,51.99000168,28.32999992,-0.014855205,-0.024420602,-0.013591488,-0.001902855,0.00404919,-0.003775011
2002.12.4,53.54999924,28.92000008,-0.003448767,-0.012926878,-0.000581219,-0.014855205,-0.024420602,-0.013591488
2002.12.5,54.15999985,30.10000038,-0.012093616,-0.013797675,-0.013198565,-0.003448767,-0.012926878,-0.000581219
2002.12.6,52.27999878,28.87999916,0.006245957,0.008252188,0.002604575,-0.012093616,-0.013797675,-0.013198565
2002.12.9,52.97999954,30.78000069,-0.022425997,-0.039652688,-0.020137086,0.006245957,0.008252188,0.002604575
2002.12.10,51.75,28.76000023,0.013860905,0.01712939,0.011831621,-0.022425997,-0.039652688,-0.020137086
2002.12.11,51.61999893,27.76000023,0.00056373,0.004183159,0.001733909,0.013860905,0.01712939,0.011831621
2002.12.12,51.04999924,27.29000092,-0.003741969,0.002117265,-0.005924891,0.00056373,0.004183159,0.001733909
2002.12.13,50.91999817,28.18000031,-0.013511798,-0.026888229,-0.012336917,-0.003741969,0.002117265,-0.005924891
2002.12.16,49.84000015,26.23999977,0.02324709,0.027445329,0.022706465,-0.013511798,-0.026888229,-0.012336917
2002.12.17,48.13999939,26.65999985,-0.008172622,-0.005930376,-0.010722222,0.02324709,0.027445329,0.022706465
2002.12.18,49.63999939,28.29000092,-0.013232375,-0.022183131,-0.010368272,-0.008172622,-0.005930376,-0.010722222
2002.12.19,49.47000122,30.20999908,-0.007739265,-0.005457376,-0.009820335,-0.013232375,-0.022183131,-0.010368272
2002.12.20,48.50999832,26.70999908,0.012932703,0.006587863,0.017364677,-0.007739265,-0.005457376,-0.009820335
2002.12.23,45.88999939,26.20000076,0.001806881,0.013582474,-0.002120634,0.012932703,0.006587863,0.017364677
2002.12.24,45.13000107,26.48999977,-0.005486545,-0.00669533,-0.005333655,0.001806881,0.013582474,-0.002120634
2002.12.26,45.36000061,27.37000084,-0.00315353,-0.003342598,-0.001836415,-0.005486545,-0.00669533,-0.005333655
2002.12.27,46.70999908,29.54999924,-0.016158384,-0.014417417,-0.015395509,-0.00315353,-0.003342598,-0.001836415
2002.12.30,46.49000168,29.62000084,0.004547549,-0.006525699,0.003494622,-0.016158384,-0.014417417,-0.015395509
2002.12.31,46.93999863,28.62000084,0.000488847,-0.003013052,0.001053139,0.004547549,-0.006525699,0.003494622
2003.1.2,47.04999924,25.38999939,0.03266078,0.036278564,0.031377558,0.000488847,-0.003013052,0.001053139
2003.1.3,45.70999908,24.68000031,-0.000484152,0.001608974,-0.00067744,0.03266078,0.036278564,0.031377558
2003.1.6,43.45000076,24.90999985,0.022225537,0.024385193,0.019785083,-0.000484152,0.001608974,-0.00067744
2003.1.7,42.95999908,25.12999916,-0.006566129,0.007185727,-0.003766153,0.022225537,0.024385193,0.019785083
2003.1.8,44.56000137,25.53000069,-0.014185719,-0.021535515,-0.01676102,-0.006566129,0.007185727,-0.003766153
2003.1.9,42.99000168,24.25,0.019200606,0.026336878,0.020824542,-0.014185719,-0.021535515,-0.01676102
2003.1.10,42.27999878,24.31999969,0,0.006416815,0.000991963,0.019200606,0.026336878,0.020824542
2003.1.13,41.74000168,24.89999962,-0.001413288,-0.001161072,0.000124162,0,0.006416815,0.000991963
2003.1.14,41.91999817,24.56999969,0.005812929,0.010285469,0.006425904,-0.001413288,-0.001161072,0.000124162
2003.1.15,43.45000076,25.51000023,-0.014530931,-0.015304815,-0.013599412,0.005812929,0.010285469,0.006425904
2003.1.16,44.79999924,25.01000023,-0.003950197,-0.010515231,-0.002905633,-0.014530931,-0.015304815,-0.013599412
2003.1.17,42.84000015,25.70000076,-0.014116164,-0.033975467,-0.012859001,-0.003950197,-0.010515231,-0.002905633
2003.1.21,43.24000168,27.59000015,-0.015826902,-0.008713942,-0.016893282,-0.014116164,-0.033975467,-0.012859001
2003.1.22,44.15999985,29.01000023,-0.010487202,-0.003502568,-0.014816242,-0.015826902,-0.008713942,-0.016893282
2003.1.23,43.27000046,27.53000069,0.010171738,0.020956122,0.006080873,-0.010487202,-0.003502568,-0.014816242
2003.1.24,45.04999924,31.51000023,-0.029669253,-0.033793016,-0.02890541,0.010171738,0.020956122,0.006080873
2003.1.27,46.59000015,34.68999863,-0.016291784,-0.012649139,-0.017549422,-0.029669253,-0.033793016,-0.02890541
2003.1.28,46.72999954,31.93000031,0.012966029,0.012678971,0.012349618,-0.016291784,-0.012649139,-0.017549422
2003.1.29,43.63999939,31.26000023,0.006756085,0.011762056,0.002700091,0.012966029,0.012678971,0.012349618
2003.1.30,46.22000122,31.31999969,-0.023114367,-0.026646816,-0.020626258,0.006756085,0.011762056,0.002700091
2003.1.31,46.81000137,31.17000008,0.013044897,-0.001089519,0.013586131,-0.023114367,-0.026646816,-0.020626258
2003.2.3,46.04000092,31.02000046,0.00538456,0.002177945,0.006930373,0.013044897,-0.001089519,0.013586131
2003.2.4,48.31000137,32.75999832,-0.01418795,-0.013414967,-0.011974233,0.00538456,0.002177945,0.006930373
2003.2.5,48.50999832,33.04000092,-0.005449845,-0.003566452,-0.003514073,-0.01418795,-0.013414967,-0.011974233
2003.2.6,48.61999893,33.34999847,-0.006469515,0.000176689,-0.007022611,-0.005449845,-0.003566452,-0.003514073
2003.2.7,48.25999832,34.00999832,-0.010144971,-0.014906251,-0.008240108,-0.006469515,0.000176689,-0.007022611
2003.2.10,47.31000137,33.99000168,0.007540552,0.01101931,0.00708045,-0.010144971,-0.014906251,-0.008240108
2003.2.11,46.90000153,33.68000031,-0.008131297,-0.000941379,-0.009769655,0.007540552,0.01101931,0.00708045
2003.2.12,47.43000031,34.33000183,-0.012768117,-0.012810771,-0.01088895,-0.008131297,-0.000941379,-0.009769655
2003.2.13,50.97000122,33.70000076,-0.001601415,-0.001197014,-0.001070387,-0.012768117,-0.012810771,-0.01088895
2003.2.14,48.38000107,32.61999893,0.021208134,0.025298904,0.020299955,-0.001601415,-0.001197014,-0.001070387
2003.2.18,48.40000153,31.11000061,0.019311856,0.027381435,0.016596057,0.021208134,0.025298904,0.020299955
2003.2.19,47.63000107,31.30999947,-0.007121386,-0.00911661,-0.005055545,0.019311856,0.027381435,0.016596057
2003.2.20,48.56000137,31.15999985,-0.009546959,-0.002318446,-0.010761916,-0.007121386,-0.00911661,-0.005055545
2003.2.21,46.09999847,30.25,0.013137559,0.013275105,0.012948082,-0.009546959,-0.002318446,-0.010761916
2003.2.24,44.88000107,31.97999954,-0.018551733,-0.01994527,-0.020140024,0.013137559,0.013275105,0.012948082
2003.2.25,44.33000183,31.73999977,0.007168735,0.004978569,0.006501876,-0.018551733,-0.01994527,-0.020140024
2003.2.26,46.97000122,31.94000053,-0.013228555,-0.01922064,-0.013046366,0.007168735,0.004978569,0.006501876
2003.2.27,46.15999985,30.53000069,0.011689064,0.015421019,0.009942779,-0.013228555,-0.01922064,-0.013046366
2003.2.28,45.65999985,29.62999916,0.004611455,0.010205073,0.000772036,0.011689064,0.015421019,0.009942779
2003.3.3,45.83000183,30.43000031,-0.007565881,-0.012965729,-0.006767197,0.004611455,0.010205073,0.000772036
2003.3.4,44.97000122,31.82999992,-0.015475933,-0.009528027,-0.017113209,-0.007565881,-0.012965729,-0.006767197
2003.3.5,44.34000015,30.37999916,0.009516714,0.005056895,0.009138026,-0.015475933,-0.009528027,-0.017113209
2003.3.6,45.65000153,31.37000084,-0.00938292,-0.008795421,-0.013153919,0.009516714,0.005056895,0.009138026
2003.3.7,46.38999939,31.07999992,0.008225462,0.001840383,0.008568817,-0.00938292,-0.008795421,-0.013153919
2003.3.10,47.02999878,33.31000137,-0.026169211,-0.020839443,-0.022452897,0.008225462,0.001840383,0.008568817
2003.3.11,47.52999878,33.61000061,-0.008394476,-0.005412137,-0.005846745,-0.026169211,-0.020839443,-0.022452897
2003.3.12,47.5,33.50999832,0.004311776,0.006092456,0.003715781,-0.008394476,-0.005412137,-0.005846745
2003.3.13,44.97999954,31.76000023,0.033876708,0.046977946,0.03508664,0.004311776,0.006092456,0.003715781
2003.3.14,45.79999924,30.97999954,0.001645472,-0.000328271,0.00484139,0.033876708,0.046977946,0.03508664
2003.3.17,46.66999817,31.75,0.034813556,0.038019703,0.03527631,0.001645472,-0.000328271,0.00484139
2003.3.18,48.02000046,30.43000031,0.004233119,0.005929529,0.00640429,0.034813556,0.038019703,0.03527631
2003.3.19,48.20000076,31.54000092,0.008698863,-0.002487904,0.008653895,0.004233119,0.005929529,0.00640429
2003.3.20,48.47999954,30.44000053,0.001886007,0.004071719,0.002555505,0.008698863,-0.002487904,0.008653895
2003.3.21,45.77999878,28.67000008,0.022716698,0.013502916,0.028007797,0.001886007,0.004071719,0.002555505
2003.3.24,46.36000061,30.38999939,-0.035867071,-0.037301619,-0.036724743,0.022716698,0.013502916,0.028007797
2003.3.25,45,28.75,0.012087774,0.015379945,0.007948043,-0.035867071,-0.037301619,-0.036724743
2003.3.26,43.93999863,28.22999954,-0.005490935,-0.002562614,-0.006099383,0.012087774,0.015379945,0.007948043
2003.3.27,43.86999893,27.95999908,-0.001645117,-0.002309018,-0.003460428,-0.005490935,-0.002562614,-0.006099383
2003.3.28,43.09000015,27.75,-0.005796739,-0.010639768,-0.006812215,-0.001645117,-0.002309018,-0.003460428
2003.3.31,43.04999924,29.14999962,-0.017901029,-0.020976308,-0.019041484,-0.005796739,-0.010639768,-0.006812215
2003.4.1,41.97000122,28.36000061,0.012070492,0.005302176,0.009678824,-0.017901029,-0.020976308,-0.019041484
2003.4.2,41.59999847,28.02000046,0.025780779,0.035282034,0.026317724,0.012070492,0.005302176,0.009678824
2003.4.3,42.09000015,28.20999908,-0.005064468,-0.00010025,-0.005407396,0.025780779,0.035282034,0.026317724
2003.4.4,42.84999847,29.12999916,0.002734535,-0.009402604,0.004452308,-0.005064468,-0.00010025,-0.005407396
2003.4.7,41.43999863,28.45000076,0.001228144,0.004327419,0.002806177,0.002734535,-0.009402604,0.004452308
2003.4.8,40.91999817,27.12999916,-0.00186554,-0.004739549,-0.000179554,0.001228144,0.004327419,0.002806177
2003.4.9,41.45000076,27.11000061,-0.01410346,-0.019126869,-0.012242421,-0.00186554,-0.004739549,-0.000179554
2003.4.10,40.33000183,25.60000038,0.006434326,0.006516448,0.00284905,-0.01410346,-0.019126869,-0.012242421
2003.4.11,39.61999893,24.44000053,-0.003770413,-0.004962469,-0.002182065,0.006434326,0.006516448,0.00284905
2003.4.14,39.50999832,23.40999985,0.019310213,0.019025267,0.017843279,-0.003770413,-0.004962469,-0.002182065
2003.4.15,36.5,22.55999947,0.006283682,0.004366106,0.006119441,0.019310213,0.019025267,0.017843279
2003.4.16,37.04999924,22.52000046,-0.012311559,0.002663548,-0.017377419,0.006283682,0.004366106,0.006119441
2003.4.17,35.88000107,21.5,0.015416286,0.021828972,0.009646207,-0.012311559,0.002663548,-0.017377419
2003.4.21,35.49000168,21.95000076,-0.001758531,-0.000793022,-0.001050007,0.015416286,0.021828972,0.009646207
2003.4.22,33.65000153,20.70000076,0.021471602,0.018771431,0.018567306,-0.001758531,-0.000793022,-0.001050007
2003.4.23,33.13000107,20.79999924,0.00835895,0.010145724,0.003608092,0.021471602,0.018771431,0.018567306
2003.4.24,33.68000031,20.32999992,-0.00829312,-0.006109401,-0.008919787,0.00835895,0.010145724,0.003608092
2003.4.25,33.70000076,20.79999924,-0.013943123,-0.015693092,-0.015966817,-0.00829312,-0.006109401,-0.008919787
2003.4.28,32.68000031,20.84000015,0.017677552,0.019125232,0.019700379,-0.013943123,-0.015693092,-0.015966817
2003.4.29,32.58000183,20.76000023,0.003273897,0.006176897,0.003697279,0.017677552,0.019125232,0.019700379
2003.4.30,32.66999817,21.20999908,-0.001002904,-0.004762215,-0.002696849,0.003273897,0.006176897,0.003697279
2003.5.1,32.49000168,21.59000015,-0.0006764,0.005618241,-0.003051771,-0.001002904,-0.004762215,-0.002696849
2003.5.2,32.36000061,20.62999916,0.014926814,0.020380848,0.015076909,-0.0006764,0.005618241,-0.003051771
2003.5.5,31.69000053,21.12999916,-0.003802625,0.000771576,-0.005972745,0.014926814,0.020380848,0.015076909
2003.5.6,32.13000107,20.79999924,0.008425928,0.012993278,0.006634402,-0.003802625,0.000771576,-0.005972745
2003.5.7,32,21,-0.00511803,-0.011186468,-0.003234067,0.008425928,0.012993278,0.006634402
2003.5.8,33.29000092,21.23999977,-0.010108769,-0.011393651,-0.008141116,-0.00511803,-0.011186468,-0.003234067
2003.5.9,32.09000015,19.69000053,0.014177392,0.020241025,0.013264242,-0.010108769,-0.011393651,-0.008141116
2003.5.12,32.58000183,19.52000046,0.012456789,0.01388208,0.014093884,0.014177392,0.020241025,0.013264242
2003.5.13,32.84000015,19.90999985,-0.002977625,-0.001116473,-0.005455664,0.012456789,0.01388208,0.014093884
2003.5.14,33.13999939,20,-0.003210027,-0.003109389,-0.003627817,-0.002977625,-0.001116473,-0.005455664
2003.5.15,32.18000031,19.23999977,0.00783689,0.010679612,0.007524889,-0.003210027,-0.003109389,-0.003627817
2003.5.16,31.02000046,18.39999962,-0.002506646,-0.008317426,-0.003929364,0.00783689,0.010679612,0.007524889
2003.5.19,31.10000038,20.51000023,-0.025233602,-0.030193967,-0.021614654,-0.002506646,-0.008317426,-0.003929364
2003.5.20,32.22000122,21.29000092,-0.00113017,-0.001126094,-0.000238955,-0.025233602,-0.030193967,-0.021614654
2003.5.21,30.87999916,21.20999908,0.004004023,-0.000818509,0.002947985,-0.00113017,-0.001126094,-0.000238955
2003.5.22,30.11000061,19.78000069,0.009109164,0.011796984,0.009069356,0.004004023,-0.000818509,0.002947985
2003.5.23,29.72999954,19.17000008,0.001447625,0.00168338,0.000856084,0.009109164,0.011796984,0.009069356
2003.5.27,29.28000069,19.98999977,0.019377706,0.030392505,0.020707468,0.001447625,0.00168338,0.000856084
2003.5.28,30.21999931,20.03000069,0.00182705,0.00419885,0.001339501,0.019377706,0.030392505,0.020707468
2003.5.29,31.42000008,20.43000031,-0.003762715,0.00746291,-0.009362389,0.00182705,0.00419885,0.001339501
2003.5.30,31.65999985,19.46999931,0.01458294,0.013220633,0.015839588,-0.003762715,0.00746291,-0.009362389
2003.6.2,33.63000107,20.85000038,0.003532575,-0.003238525,0.00535832,0.01458294,0.013220633,0.015839588
2003.6.3,33.50999832,20.84000015,0.004704529,0.008020591,0.002821501,0.003532575,-0.003238525,0.00535832
2003.6.4,33.00999832,20.62000084,0.014996698,0.019202535,0.012919757,0.004704529,0.008020591,0.002821501
2003.6.5,34.52999878,20.82999992,0.003946639,0.006925454,0.00025656,0.014996698,0.019202535,0.012919757
2003.6.6,36.13000107,21.25,-0.002406599,-0.011358218,0.002374076,0.003946639,0.006925454,0.00025656
2003.6.9,37.43000031,22.14999962,-0.012048908,-0.014514178,-0.009177142,-0.002406599,-0.011358218,0.002374076
2003.6.10,34,20.63999939,0.009088364,0.014667784,0.008305022,-0.012048908,-0.014514178,-0.009177142
2003.6.11,33.74000168,20.20999908,0.01275286,0.011210693,0.014072971,0.009088364,0.014667784,0.008305022
2003.6.12,34.00999832,20.40999985,0.001032099,0.004606556,0.001450517,0.01275286,0.011210693,0.014072971
2003.6.13,34.45999908,20.65999985,-0.009964276,-0.016542508,-0.008674415,0.001032099,0.004606556,0.001450517
2003.6.16,33.79000092,20.21999931,0.022138104,0.024349283,0.021897053,-0.009964276,-0.016542508,-0.008674415
2003.6.17,33.61000061,20.01000023,0.000909793,0.001115427,0.00043553,0.022138104,0.024349283,0.021897053
2003.6.18,33.15000153,19.76000023,-0.001553057,0.005200947,-0.00313907,0.000909793,0.001115427,0.00043553
2003.6.19,33.86000061,19.79999924,-0.015353545,-0.017139256,-0.012371455,-0.001553057,0.005200947,-0.00313907
2003.6.20,32.34000015,19.13999939,0.00099477,-0.002380575,0.002308968,-0.015353545,-0.017139256,-0.012371455
2003.6.23,31.79999924,20.57999992,-0.014211309,-0.02087023,-0.013987522,0.00099477,-0.002380575,0.002308968
2003.6.24,32.43000031,20.75,0.001842153,-0.003196171,0.004058722,-0.014211309,-0.02087023,-0.013987522
2003.6.25,31.75,20.80999947,-0.00830118,-0.001838967,-0.010851304,0.001842153,-0.003196171,0.004058722
2003.6.26,30.90999985,19.39999962,0.01070816,0.019372352,0.007463566,-0.00830118,-0.001838967,-0.010851304
2003.6.27,30.93000031,19.15999985,-0.009785849,-0.005369313,-0.009961316,0.01070816,0.019372352,0.007463566
2003.6.30,31.22999954,19.52000046,-0.001763422,-0.001514727,-0.000401611,-0.009785849,-0.005369313,-0.009961316
2003.7.1,30.21999931,19.45999908,0.007992609,0.010622428,0.006158742,-0.001763422,-0.001514727,-0.000401611
2003.7.2,31.04999924,19.03000069,0.011568538,0.023262034,0.011206763,0.007992609,0.010622428,0.006158742
2003.7.3,32.47000122,19.38999939,-0.008133605,-0.009137797,-0.007975629,0.011568538,0.023262034,0.011206763
2003.7.7,33.50999832,20.05999947,0.018813461,0.033837227,0.016031412,-0.008133605,-0.009137797,-0.007975629
2003.7.8,33.49000168,19.47999954,0.00339921,0.014853886,0.00068328,0.018813461,0.033837227,0.016031412
2003.7.9,33.22000122,18.93000031,-0.00560187,0.000572423,-0.007277772,0.00339921,0.014853886,0.00068328
2003.7.10,33.65999985,19.19000053,-0.013571901,-0.018248879,-0.013211304,-0.00560187,0.000572423,-0.007277772
2003.7.11,32.79999924,18.46999931,0.0095026,0.010476135,0.0092038,-0.013571901,-0.018248879,-0.013211304
2003.7.14,33.88999939,19.59000015,0.005714272,0.011975718,0.006291912,0.0095026,0.010476135,0.0092038
2003.7.15,33.95000076,19.54999924,-0.00343266,-0.000917886,-0.005263898,0.005714272,0.011975718,0.006291912
2003.7.16,33.99000168,19.76000023,-0.006347401,-0.002993273,-0.003773129,-0.00343266,-0.000917886,-0.005263898
2003.7.17,35.47000122,20.21999931,-0.012511471,-0.02899222,-0.004824318,-0.006347401,-0.002993273,-0.003773129
2003.7.18,33.40999985,19.11000061,0.011736574,0.006152915,0.015059257,-0.012511471,-0.02899222,-0.004824318
2003.7.21,33.06999969,19.78000069,-0.014725556,-0.015983045,-0.010003995,0.011736574,0.006152915,0.015059257
2003.7.22,32.45000076,19.17000008,0.009466694,0.014577302,0.006766313,-0.014725556,-0.015983045,-0.010003995
2003.7.23,30.78000069,18.63999939,0.000505889,0.007637415,0.003900255,0.009466694,0.014577302,0.006766313
2003.7.24,31.45000076,18.60000038,-0.007116033,-0.010384242,-0.008929058,0.000505889,0.007637415,0.003900255
2003.7.25,30.04000092,17.75,0.017250531,0.0170627,0.018705747,-0.007116033,-0.010384242,-0.008929058
2003.7.28,30.39999962,18.36000061,-0.00216517,0.002688953,-0.001947116,0.017250531,0.0170627,0.018705747
2003.7.29,30.15999985,18.67000008,-0.007291794,-0.002301876,-0.006718655,-0.00216517,0.002688953,-0.001947116
2003.7.30,30.86000061,18.85000038,-0.001811075,-0.006059759,-0.000479247,-0.007291794,-0.002301876,-0.006718655
2003.7.31,31.21999931,19.48999977,0.002851663,0.008165711,0.003661746,-0.001811075,-0.006059759,-0.000479247
2003.8.1,32.47999954,20.75,-0.010312377,-0.011244423,-0.008683009,0.002851663,0.008165711,0.003661746
2003.8.4,32.65000153,21.27000046,0.002720352,-0.000909669,0.003497309,-0.010312377,-0.011244423,-0.008683009
2003.8.5,34.22999954,22.68000031,-0.017821303,-0.023947618,-0.016432898,0.002720352,-0.000909669,0.003497309
2003.8.6,34.41999817,21.5,0.001676545,-0.012518996,0.002809134,-0.017821303,-0.023947618,-0.016432898
2003.8.7,34.02000046,20.26000023,0.007253255,-0.000302585,0.007115632,0.001676545,-0.012518996,0.002809134
2003.8.8,32.02999878,19.59000015,0.003555892,-0.004945098,0.007057707,0.007253255,-0.000302585,0.007115632
2003.8.11,32.11999893,19.75,0.003064072,0.010576271,0.002853016,0.003555892,-0.004945098,0.007057707
2003.8.12,30.20999908,17.94000053,0.009903933,0.015230904,0.010007955,0.003064072,0.010576271,0.002853016
2003.8.13,30.27000046,18.77000046,-0.006401977,-0.000237148,-0.004122294,0.009903933,0.015230904,0.010007955
2003.8.14,29.27000046,18.46999931,0.006563558,0.008107622,0.004175998,-0.006401977,-0.000237148,-0.004122294
2003.8.15,29.20999908,18.27000046,0.000161493,0.0009817,0.001194795,0.006563558,0.008107622,0.004175998
2003.8.18,26.62000084,18.18000031,0.009113771,0.02178205,0.009689313,0.000161493,0.0009817,0.001194795
2003.8.19,26.5,17.86000061,0.002607262,0.012352323,0.00174618,0.009113771,0.02178205,0.009689313
2003.8.20,27.63999939,17.81999969,-0.002047276,-0.000323681,-0.003334747,0.002607262,0.012352323,0.00174618
2003.8.21,28.28000069,17.84000015,0.002964742,0.009615437,0.002780902,-0.002047276,-0.000323681,-0.003334747
2003.8.22,29.46999931,18.54999924,-0.010228881,-0.006904093,-0.007970144,0.002964742,0.009615437,0.002780902
2003.8.25,29.34000015,19.53000069,0.000654353,-0.000572234,-0.003346153,-0.010228881,-0.006904093,-0.007970144
2003.8.26,29.75,19.48999977,0.003034466,0.003587012,0.002445112,0.000654353,-0.000572234,-0.003346153
2003.8.27,30.04999924,19.12999916,6.02E-05,0.006462556,-0.000713299,0.003034466,0.003587012,0.002445112
2003.8.28,30.30999947,18.47999954,0.006051187,0.010077409,0.004321144,6.02E-05,0.006462556,-0.000713299
2003.8.29,29.52000046,18.62999916,0.005142098,0.005688716,0.004428989,0.006051187,0.010077409,0.004321144
2003.9.2,30.05999947,19.02000046,0.013773598,0.016994179,0.011346941,0.005142098,0.005688716,0.004428989
2003.9.3,31.19000053,19.44000053,0.004179192,0.006182407,0.004734041,0.013773598,0.016994179,0.011346941
2003.9.4,30.90999985,18.70999908,0.001655066,0.008635469,0.002029659,0.004179192,0.006182407,0.004734041
2003.9.5,30.70000076,18.17000008,-0.006421496,-0.005757663,-0.008858628,0.001655066,0.008635469,0.002029659
2003.9.8,29.54999924,18.26000023,0.009985324,0.016216603,0.008690657,-0.006421496,-0.005757663,-0.008858628
2003.9.9,30.37999916,18.85000038,-0.008244149,-0.008075397,-0.00828453,0.009985324,0.016216603,0.008690657
2003.9.10,33.15999985,20.01000023,-0.012044844,-0.026843252,-0.009165511,-0.008244149,-0.008075397,-0.00828453
2003.9.11,32.97000122,19.25,0.005425842,0.012142119,0.004163072,-0.012044844,-0.026843252,-0.009165511
2003.9.12,32.68000031,18.68000031,0.002171959,0.004831014,0.00124556,0.005425842,0.012142119,0.004163072
2003.9.15,32.93000031,19.28000069,-0.003757192,-0.005042301,-0.002403786,0.002171959,0.004831014,0.00124556
2003.9.16,31.65999985,18.03000069,0.014196937,0.02226216,0.012466436,-0.003757192,-0.005042301,-0.002403786
2003.9.17,31.75,18.14999962,-0.00325986,-0.002201401,-0.002269604,0.014196937,0.02226216,0.012466436
2003.9.18,29.75,17.56999969,0.013178265,0.013948296,0.011817976,-0.00325986,-0.002201401,-0.002269604
2003.9.19,29.73999977,17.54000092,-0.003160019,-0.002018268,-0.001482554,0.013178265,0.013948296,0.011817976
2003.9.22,27.94000053,19.64999962,-0.013093199,-0.0164434,-0.011408762,-0.003160019,-0.002018268,-0.001482554
2003.9.23,26.97999954,19.46999931,0.006053114,0.014352755,0.004251895,-0.013093199,-0.0164434,-0.011408762
2003.9.24,29.36000061,21.21999931,-0.019280354,-0.030984329,-0.015844331,0.006053114,0.014352755,0.004251895
2003.9.25,30.64999962,22.26000023,-0.006071601,-0.014455534,-0.008689677,-0.019280354,-0.030984329,-0.015844331
2003.9.26,30.87999916,22.22999954,-0.006419681,-0.013947515,-0.003310269,-0.006071601,-0.014455534,-0.008689677
2003.9.29,30.65999985,21.67000008,0.009713459,0.017967548,0.007185502,-0.006419681,-0.013947515,-0.003310269
2003.9.30,32.83000183,22.71999931,-0.010596635,-0.020834267,-0.011276343,0.009713459,0.017967548,0.007185502
2003.10.1,31.32999992,21.06999969,0.022094148,0.025040093,0.020715416,-0.010596635,-0.020834267,-0.011276343
2003.10.2,31.25,20.79999924,0.001981908,0.002164375,0.001962295,0.022094148,0.025040093,0.020715416
2003.10.3,29.20000076,19.5,0.009375253,0.023865799,0.008867769,0.001981908,0.002164375,0.001962295
2003.10.6,29.42000008,19.51000023,0.00436005,0.006830929,0.002365583,0.009375253,0.023865799,0.008867769
2003.10.7,29.29999924,19.40999985,0.004726113,0.007571118,0.006195464,0.00436005,0.006830929,0.002365583
2003.10.8,29.15999985,19.18000031,-0.005277283,-0.007402094,-0.002458838,0.004726113,0.007571118,0.006195464
2003.10.9,28.84000015,18.81999969,0.004776778,0.009522678,0.00508619,-0.005277283,-0.007402094,-0.002458838
2003.10.10,27.62000084,18.45000076,-0.000645151,0.001781995,-0.000550779,0.004776778,0.009522678,0.00508619
2003.10.13,26.77000046,17.54999924,0.006998091,0.009467843,0.009228927,-0.000645151,0.001781995,-0.000550779
2003.10.14,26.48999977,17.37000084,0.003943051,0.004983559,0.004964989,0.006998091,0.009467843,0.009228927
2003.10.15,26.77000046,17.69000053,-0.002595096,-0.002106987,-0.001012505,0.003943051,0.004983559,0.004964989
2003.10.16,25.46999931,17.19000053,0.003157089,0.005677237,-0.001156439,-0.002595096,-0.002106987,-0.001012505
2003.10.17,25.32999992,17.62000084,-0.010290176,-0.019563099,-0.007167341,0.003157089,0.005677237,-0.001156439
2003.10.20,24.78000069,17.04000092,0.005144068,0.006660626,0.00575911,-0.010290176,-0.019563099,-0.007167341
2003.10.21,24.35000038,16.54999924,0.001291404,0.008153096,-0.003103703,0.005144068,0.006660626,0.00575911
2003.10.22,25.68000031,17.67000008,-0.015093832,-0.022314243,-0.015445396,0.001291404,0.008153096,-0.003103703
2003.10.23,26.09000015,17.68000031,0.003304092,-0.006639206,0.001550087,-0.015093832,-0.022314243,-0.015445396
2003.10.24,25.45000076,17.70999908,-0.00471231,-0.010621008,-0.00319552,0.003304092,-0.006639206,0.001550087
